"t (s)","a (m/s²)"
7.357566625E1,2.139145136E-2
7.358072791E1,-5.057930946E-3
7.358578958E1,1.864877343E-2
7.359090203E1,3.978148103E-2
7.359596364E1,3.217774630E-2
7.360102531E1,-2.038827538E-2
7.360608697E1,-1.080435514E-2
7.361114859E1,-1.782491803E-2
7.361621026E1,-2.710771561E-2
7.362122770E1,-1.741543412E-2
7.362628937E1,-1.012226939E-2
7.363135104E1,-5.218714476E-3
7.363641265E1,-7.534742355E-3
7.364147432E1,2.153038979E-3
7.364653598E1,9.280413389E-3
7.365162322E1,4.415780306E-3
7.365668489E1,-2.168384194E-2
7.366174656E1,1.889702678E-2
7.366680817E1,1.163163781E-2
7.367186984E1,1.862794161E-2
7.367693150E1,4.238188267E-3
7.368204328E1,-7.653176785E-3
7.368710489E1,-2.931237221E-2
7.369216661E1,7.548233867E-2
7.369722822E1,-4.839554429E-2
7.370228989E1,-2.421277761E-2
7.370735156E1,5.900073051E-2
7.371247739E1,2.790972590E-2
7.371753906E1,-1.474595070E-2
7.372260072E1,4.561603069E-3
7.372766234E1,1.916009188E-2
7.373272401E1,-1.891970634E-3
7.373778567E1,-8.619546890E-3
7.374287515E1,5.931138992E-3
7.374793682E1,-8.149862289E-3
7.375299848E1,5.916148424E-3
7.375806010E1,1.050665379E-1
7.376312177E1,-2.130678296E-2
7.376818338E1,-2.357310057E-2
7.377329109E1,5.689686537E-2
7.377835276E1,7.539477944E-2
7.378341442E1,6.289258599E-2
7.378847604E1,7.650798559E-2
7.379353770E1,1.068283319E-1
7.379859937E1,1.131034493E-1
7.380365234E1,1.499553025E-1
7.380871400E1,1.416841745E-1
7.381377567E1,3.621771932E-2
7.381883729E1,-4.517048597E-3
7.382389895E1,-3.790044785E-2
7.382896062E1,-1.302326322E-1
7.383402593E1,-1.935390234E-1
7.383908760E1,-2.633712888E-1
7.384414927E1,-3.419854343E-1
7.384921088E1,-3.867020905E-1
7.385427255E1,-4.643680453E-1
7.385933421E1,-5.959161520E-1
7.386450119E1,-6.930425167E-1
7.386956281E1,-7.608280182E-1
7.387462447E1,-8.165032268E-1
7.387968609E1,-8.640804291E-1
7.388474776E1,-8.940688372E-1
7.388980942E1,-9.502093792E-1
7.389486244E1,-1.008190155E0
7.389992411E1,-1.096603990E0
7.390501520E1,-1.146077275E0
7.391007796E1,-9.199155569E-1
7.391514390E1,-4.940201640E-1
7.392021124E1,-1.780901998E-1
7.392527286E1,-2.718627453E-3
7.393033453E1,9.754690528E-2
7.393539619E1,1.430729032E-2
7.394045786E1,-1.394133866E-1
7.394551947E1,-2.372618616E-1
7.395058114E1,-2.916793823E-1
7.395566791E1,-3.053978980E-1
7.396072958E1,-2.380070835E-1
7.396579119E1,-1.544394344E-1
7.397085286E1,-1.241456866E-1
7.397591453E1,-3.264451027E-2
7.398097619E1,-3.450012207E-2
7.398603989E1,-6.934326887E-2
7.399110156E1,-8.757734299E-2
7.399616322E1,-2.717706561E-2
7.400122484E1,-1.193780601E-1
7.400628650E1,-2.013715357E-1
7.401134817E1,-3.065633178E-1
7.401643901E1,-3.469561636E-1
7.402150067E1,-3.586716652E-1
7.402656234E1,-4.579288960E-1
7.403162395E1,-6.822009087E-1
7.403668562E1,-8.733778000E-1
7.404174729E1,-9.016855359E-1
7.404685989E1,-8.638322353E-1
7.405192156E1,-7.811104655E-1
7.405698317E1,-6.703835130E-1
7.406204484E1,-7.219912410E-1
7.406710650E1,-7.822717428E-1
7.407216817E1,-8.753653765E-1
7.407728265E1,-8.396162391E-1
7.408234432E1,-8.063955903E-1
7.408740598E1,-8.515869379E-1
7.409246765E1,-8.420219421E-1
7.409752927E1,-8.015969992E-1
7.410259093E1,-8.519824743E-1
7.410765473E1,-9.496591687E-1
7.411271640E1,-9.057814479E-1
7.411777807E1,-8.861119747E-1
7.412283968E1,-8.058293462E-1
7.412790135E1,-7.969332933E-1
7.413296302E1,-8.512824774E-1
7.413803036E1,-9.462891221E-1
7.414309203E1,-8.888778687E-1
7.414815369E1,-9.166171551E-1
7.415321531E1,-9.610146880E-1
7.415827697E1,-1.090923429E0
7.416333859E1,-1.202472806E0
7.416839359E1,-1.213184237E0
7.417345526E1,-1.313296795E0
7.417851692E1,-1.444147468E0
7.418357854E1,-1.434123874E0
7.418864020E1,-1.339013457E0
7.419370187E1,-1.214914560E0
7.419880166E1,-1.025100708E0
7.420386333E1,-9.638958573E-1
7.420892500E1,-9.803678393E-1
7.421398661E1,-9.066728354E-1
7.421904828E1,-8.393957615E-1
7.422410994E1,-8.167739511E-1
7.422925416E1,-9.013903141E-1
7.423431578E1,-6.567329764E-1
7.423937750E1,6.051696837E-2
7.424443911E1,1.133693010E-1
7.424950078E1,5.841656402E-2
7.425456244E1,2.454509735E-1
7.425966020E1,4.188001752E-1
7.426472187E1,2.929928303E-1
7.426978354E1,6.450009346E-2
7.427484515E1,-4.013188928E-2
7.427990682E1,-2.048643380E-1
7.428496784E1,-2.955664098E-1
7.429005362E1,-4.225128591E-1
7.429511528E1,-5.958870649E-1
7.430017695E1,-8.128462434E-1
7.430523857E1,-8.149502277E-1
7.431030023E1,-7.872013450E-1
7.431536190E1,-8.423504829E-1
7.432043747E1,-8.023307323E-1
7.432549914E1,-8.237897754E-1
7.433056075E1,-7.210143209E-1
7.433562242E1,-6.076655388E-1
7.434068409E1,-4.864884019E-1
7.434574575E1,-4.567148983E-1
7.435078247E1,-4.736838937E-1
7.435584414E1,-4.257497191E-1
7.436090580E1,-3.457382321E-1
7.436596742E1,-1.845375001E-1
7.437102909E1,-1.236770004E-1
7.437609075E1,7.417586446E-2
7.438118247E1,7.390141487E-2
7.438624414E1,-1.563027799E-1
7.439130580E1,-7.908405364E-2
7.439636742E1,5.177617818E-2
7.440142909E1,-8.545856178E-2
7.440649070E1,-3.867986500E-1
7.441163133E1,-6.357899904E-1
7.441669299E1,-5.935972333E-1
7.442175466E1,-4.049367011E-1
7.442681627E1,-2.499192059E-1
7.443187794E1,-1.985802799E-1
7.443693961E1,-2.810721993E-1
7.444203435E1,-2.439946085E-1
7.444709601E1,-2.202751040E-1
7.445215768E1,-2.547197044E-1
7.445721930E1,-3.441504836E-1
7.446228096E1,-3.801606596E-1
7.446734258E1,-3.693377972E-1
7.447243476E1,-3.901652396E-1
7.447749638E1,-2.572435439E-1
7.448255810E1,-2.359836847E-1
7.448761971E1,-2.956116796E-1
7.449268138E1,-2.448159009E-1
7.449774304E1,-1.877462417E-1
7.450280862E1,-2.305907160E-1
7.450787028E1,-2.197256684E-1
7.451293195E1,-8.912935853E-3
7.451799357E1,7.719132900E-1
7.452305523E1,1.079434156E0
7.452811685E1,8.966340423E-1
7.453320544E1,7.333270907E-1
7.453826711E1,9.097154140E-1
7.454332877E1,6.762244701E-1
7.454839044E1,4.334813952E-1
7.455345206E1,1.815447658E-1
7.455851372E1,-3.107304871E-2
7.456357716E1,6.724868715E-2
7.456863883E1,-1.052192748E-1
7.457370049E1,-3.186653852E-1
7.457876211E1,-4.399015605E-1
7.458382377E1,-6.413251758E-1
7.458888539E1,-7.408941388E-1
7.459402044E1,-7.669521570E-1
7.459908211E1,-7.698926330E-1
7.460414377E1,-4.570993781E-1
7.460920539E1,7.262793183E-2
7.461426706E1,4.436954260E-1
7.461932872E1,4.999430478E-1
7.462441721E1,3.037844300E-1
7.462947888E1,2.433930635E-1
7.463454055E1,3.742949665E-1
7.463960216E1,3.888261020E-1
7.464466383E1,3.527915180E-1
7.464972549E1,1.412141174E-1
7.465486101E1,2.271194160E-1
7.465992263E1,1.955346167E-1
7.466498430E1,2.747457027E-1
7.467004596E1,7.271127701E-1
7.467510758E1,8.950225115E-1
7.468016924E1,4.057545662E-1
7.468519560E1,4.494098127E-1
7.469025726E1,7.034711838E-1
7.469531893E1,1.028527737E0
7.470038054E1,1.593254358E-1
7.470544221E1,-2.158130705E-1
7.471050383E1,1.942041516E-1
7.471556065E1,6.851357222E-1
7.472062232E1,5.308759212E-1
7.472568398E1,3.099382520E-1
7.473074560E1,2.077169567E-1
7.473580726E1,3.922397494E-1
7.474086893E1,4.128715992E-1
7.474595487E1,3.147603571E-1
7.475101653E1,4.104704857E-1
7.475607820E1,6.855392456E-1
7.476113982E1,8.611372709E-1
7.476620148E1,7.340407968E-1
7.477126315E1,7.005305290E-1
7.477641346E1,4.231518507E-1
7.478147513E1,9.963351488E-1
7.478653674E1,7.127550840E-1
7.479159841E1,5.286711454E-1
7.479666008E1,6.166743636E-1
7.480172174E1,7.125568390E-1
7.480681653E1,1.199672103E0
7.481187820E1,9.045355916E-1
7.481693987E1,9.522591233E-1
7.482200148E1,7.364119291E-1
7.482706315E1,7.582846880E-1
7.483212482E1,3.967981339E-1
7.483720190E1,-7.558520138E-2
7.484226357E1,4.368472695E-1
7.484732523E1,1.016877413E0
7.485238690E1,9.600856900E-1
7.485744851E1,8.435941935E-1
7.486251018E1,1.008410454E0
7.486760732E1,8.871748447E-1
7.487266903E1,7.380051017E-1
7.487773065E1,6.945078969E-1
7.488279232E1,5.421708226E-1
7.488785393E1,5.222364664E-1
7.489291560E1,5.385387540E-1
7.489794539E1,6.016895175E-1
7.490300706E1,8.492914438E-1
7.490806872E1,9.395528436E-1
7.491313034E1,1.023032188E0
7.491819200E1,1.039834738E0
7.492325367E1,1.002051830E0
7.492834903E1,1.054723859E0
7.493341070E1,1.212601423E0
7.493847237E1,1.359521270E0
7.494353398E1,1.279546738E0
7.494859565E1,1.223895073E0
7.495365732E1,1.223834157E0
7.495879836E1,1.090328693E0
7.496386002E1,1.252477646E0
7.496892169E1,1.414826155E0
7.497398330E1,1.196066260E0
7.497904497E1,9.767412543E-1
7.498410664E1,7.885641456E-1
7.498922398E1,8.485847712E-1
7.499428565E1,8.120799065E-1
7.499934732E1,8.701601028E-1
7.500440893E1,1.310405731E0
7.500947060E1,1.085474730E0
7.501453221E1,8.328769207E-1
7.501960872E1,1.007536650E0
7.502467039E1,1.180842876E0
7.502973200E1,1.331353545E0
7.503479367E1,1.584227443E0
7.503985534E1,1.636748075E0
7.504491695E1,1.535637379E0
7.504997013E1,1.423496366E0
7.505503174E1,1.571912527E0
7.506009346E1,1.549240708E0
7.506515508E1,1.372911692E0
7.507021674E1,1.286959648E0
7.507527836E1,1.272212982E0
7.508033903E1,1.271798134E0
7.508540070E1,1.292921901E0
7.509046237E1,1.513232708E0
7.509552398E1,1.646919370E0
7.510058565E1,1.674781561E0
7.510564732E1,1.616918087E0
7.511073310E1,1.546444416E0
7.511579476E1,1.605213046E0
7.512085638E1,1.590016007E0
7.512591804E1,1.539239764E0
7.513097971E1,1.480549812E0
7.513604138E1,1.574787855E0
7.514118956E1,1.677036762E0
7.514625122E1,1.701867223E0
7.515131284E1,1.703177571E0
7.515637450E1,1.745639563E0
7.516143617E1,1.782220483E0
7.516649784E1,1.832966328E0
7.517158680E1,1.937252283E0
7.517664846E1,1.921313286E0
7.518171013E1,1.789732575E0
7.518677174E1,1.891265631E0
7.519183341E1,2.098741055E0
7.519689508E1,2.069849491E0
7.520199393E1,1.730884671E0
7.520705560E1,1.555604696E0
7.521211721E1,1.683125854E0
7.521717888E1,1.970981836E0
7.522224049E1,2.075477123E0
7.522730216E1,1.763426423E0
7.523232528E1,1.513180614E0
7.523738695E1,1.545254707E0
7.524244862E1,1.547050238E0
7.524751023E1,1.407382846E0
7.525257190E1,1.445473075E0
7.525763357E1,1.706097007E0
7.526276070E1,1.845746279E0
7.526782232E1,2.089875937E0
7.527288398E1,2.064796925E0
7.527794565E1,2.071615934E0
7.528300726E1,2.053199291E0
7.528806893E1,2.006600857E0
7.529312190E1,2.021692514E0
7.529818351E1,1.900846362E0
7.530324523E1,1.895090938E0
7.530830685E1,1.987121940E0
7.531336851E1,1.970249176E0
7.531843018E1,1.802949429E0
7.532360242E1,1.633012772E0
7.532866403E1,1.470204830E0
7.533372570E1,1.303837657E0
7.533878732E1,1.175878644E0
7.534384898E1,1.104977846E0
7.534891065E1,1.049318433E0
7.535397596E1,1.034144640E0
7.535903763E1,9.353690147E-1
7.536409930E1,8.318710327E-1
7.536916091E1,9.322265387E-1
7.537422258E1,9.411270618E-1
7.537928424E1,9.425066710E-1
7.538438680E1,9.512385130E-1
7.538944841E1,9.452391863E-1
7.539451008E1,1.069248915E0
7.539957174E1,1.154114246E0
7.540463341E1,1.295846939E0
7.540969502E1,1.431469917E0
7.541481148E1,1.422960997E0
7.541987315E1,1.488554239E0
7.542493482E1,1.430413723E0
7.542999648E1,1.313983440E0
7.543505810E1,1.172560692E0
7.544011976E1,1.050921917E0
7.544511758E1,8.067206144E-1
7.545017924E1,3.797073662E-1
7.545524091E1,-1.407177150E-1
7.546030252E1,-4.287562370E-1
7.546536419E1,-5.082200170E-1
7.547042586E1,-5.042169094E-1
7.547551018E1,-4.882893860E-1
7.548057185E1,-4.818573296E-1
7.548563351E1,-4.730764925E-1
7.549069518E1,-4.452382922E-1
7.549575680E1,-4.271093607E-1
7.550081846E1,-3.736481667E-1
7.550596570E1,-3.444364071E-1
7.551102737E1,-2.320174724E-1
7.551608903E1,-1.800626516E-2
7.552115065E1,-1.267995238E-1
7.552621232E1,-1.854800582E-1
7.553127398E1,-4.142746329E-2
7.553636284E1,-1.261581630E-1
7.554142450E1,-1.035986543E-1
7.554648617E1,-9.094315767E-2
7.555154778E1,-1.186181754E-1
7.555660945E1,-1.079470515E-1
7.556167112E1,-1.141526550E-1
7.556678643E1,-7.771283388E-2
7.557184805E1,-6.517422199E-2
7.557690971E1,-8.588531613E-2
7.558197138E1,-1.065828055E-1
7.558703299E1,-7.964381576E-2
7.559209466E1,-6.702890992E-2
7.559711466E1,-1.019787788E-1
7.560217633E1,-7.260376215E-2
7.560723794E1,-8.871567249E-2
7.561229961E1,-1.022081822E-1
7.561736127E1,-9.420843422E-2
7.562242294E1,-8.632746339E-2
7.562750362E1,-1.029926836E-1
7.563256528E1,-1.220874190E-1
7.563762695E1,-9.326104820E-2
7.564268857E1,-7.882305980E-2
7.564775023E1,-1.098055542E-1
7.565281190E1,-9.523919225E-2
7.565790440E1,-6.872805953E-2
7.566296612E1,-8.537083864E-2
7.566802773E1,-9.247256815E-2
7.567308940E1,-9.462293983E-2
7.567815107E1,-8.486327529E-2
7.568321268E1,-7.989811897E-2
7.568835851E1,-8.451074362E-2
7.569342018E1,-8.922103047E-2
7.569848185E1,-8.909064531E-2
7.570354346E1,-7.169803977E-2
7.570860513E1,-7.815629244E-2
7.571366680E1,-7.991123199E-2
7.571875763E1,-5.309557915E-2
7.572381924E1,-5.257958174E-2
7.572888096E1,-7.349985838E-2
7.573394258E1,-8.010214567E-2
7.573900424E1,-8.411481977E-2
7.574406591E1,-8.561162651E-2
7.574916643E1,-8.493183553E-2
7.575422804E1,-1.032096297E-1
7.575928971E1,-8.332650363E-2
7.576435138E1,-7.786229253E-2
7.576941299E1,-7.718938589E-2
7.577447466E1,-7.172155380E-2
7.577953133E1,-5.912598968E-2
7.578459299E1,-7.286775112E-2
7.578965466E1,-8.644287288E-2
7.579471627E1,-5.714520812E-2
7.579977794E1,-6.150555611E-2
7.580483961E1,-6.567320228E-2
7.580989148E1,-4.842379689E-2
7.581495315E1,-6.219729781E-2
7.582001482E1,-5.685436726E-2
7.582507643E1,-6.343632936E-2
7.583013810E1,-7.476665080E-2
7.583519976E1,-8.842752874E-2
7.584032362E1,-9.242273867E-2
7.584538528E1,-5.832415819E-2
7.585044695E1,-5.781939626E-2
7.585550857E1,-9.537953138E-2
7.586057023E1,-9.462073445E-2
7.586563190E1,-5.818042159E-2
7.587074185E1,-7.204046845E-2
7.587580346E1,-4.777023196E-2
7.588086518E1,-7.105663419E-2
7.588592680E1,-7.039627433E-2
7.589098846E1,-7.681062818E-2
7.589605013E1,-4.758793116E-2
7.590114060E1,-5.192360282E-2
7.590620226E1,-7.285200059E-2
7.591126393E1,-6.514368951E-2
7.591632554E1,-5.983364582E-2
7.592138721E1,-5.224177241E-2
7.592644888E1,-6.598350406E-2
7.593153758E1,-6.303925812E-2
7.593659924E1,-6.719413400E-2
7.594166086E1,-5.948883295E-2
7.594672252E1,-4.471847415E-2
7.595178419E1,-6.327658892E-2
7.595684580E1,-6.500449777E-2
7.596188502E1,-5.251455307E-2
7.596694664E1,-4.725229740E-2
7.597200836E1,-5.623772740E-2
7.597706997E1,-4.624551535E-2
7.598213164E1,-3.871479630E-2
7.598719325E1,-6.455381215E-2
7.599228393E1,-6.642228365E-2
7.599734560E1,-3.016480803E-2
7.600240726E1,-4.657819867E-2
7.600746888E1,-3.909680247E-2
7.601253054E1,-3.627774119E-2
7.601759216E1,-2.878057957E-2
7.602272018E1,-4.752606153E-2
7.602778185E1,-3.760910034E-2
7.603284351E1,-3.964984417E-2
7.603790513E1,-3.444269300E-2
7.604296680E1,-4.596513510E-2
7.604802846E1,-2.650424838E-2
7.605314377E1,-3.581392765E-2
7.605820544E1,-5.207072198E-2
7.606326711E1,-5.162332952E-2
7.606832872E1,-7.730530202E-2
7.607339039E1,-6.238649786E-2
7.607845206E1,-2.394083142E-2
7.608353174E1,-2.377480268E-2
7.608859341E1,-6.156654656E-2
7.609365508E1,-7.534007728E-2
7.609871669E1,-4.850520194E-2
7.610377836E1,-6.703178585E-2
7.610884002E1,-2.369216084E-2
7.611400023E1,-6.866393983E-2
7.611906185E1,-4.901915789E-2
7.612412351E1,-3.913664818E-2
7.612918513E1,-4.116466641E-2
7.613424680E1,-2.422624826E-2
7.613930846E1,-3.588068485E-2
7.614427143E1,-2.363452315E-2
7.614933310E1,-2.109798789E-2
7.615439476E1,-4.228326678E-2
7.615945638E1,-1.335361600E-2
7.616451805E1,-4.168054461E-2
7.616957971E1,-5.319213867E-2
7.617467976E1,-5.277982354E-2
7.617974143E1,-5.712445080E-2
7.618480310E1,-1.857683063E-2
7.618986471E1,-3.503730893E-2
7.619492638E1,-5.853664875E-2
7.619998804E1,-5.090609193E-2
7.620519622E1,-1.963689923E-2
7.621025789E1,-3.133219481E-2
7.621531950E1,-4.298210144E-2
7.622038117E1,-3.785148263E-2
7.622544278E1,-1.613482833E-2
7.623050445E1,-4.210990667E-2
7.623552278E1,-4.411596060E-2
7.624058445E1,-6.030099094E-2
7.624564612E1,-3.597223759E-2
7.625070773E1,-5.223299563E-2
7.625576940E1,-4.940341413E-2
7.626083107E1,-2.991920710E-2
7.626591789E1,-1.545017958E-2
7.627097956E1,-4.623413086E-2
7.627604117E1,-4.345716536E-2
7.628110284E1,-3.595228493E-2
7.628616450E1,-5.221056938E-2
7.629122617E1,4.556179047E-4
7.629630669E1,-3.991612792E-2
7.630136836E1,-4.198975861E-2
7.630642997E1,-3.664582968E-3
7.631149164E1,-4.642705619E-2
7.631655330E1,-4.364064336E-2
7.632161492E1,-2.866208553E-3
7.632666013E1,-3.375233710E-2
7.633172180E1,-3.113150597E-2
7.633678346E1,-3.079861403E-2
7.634184508E1,-5.433066189E-2
7.634690669E1,-2.772819996E-2
7.635196841E1,-2.747577429E-2
7.635706487E1,-3.429943323E-2
7.636212653E1,-2.697244287E-2
7.636718820E1,-2.915394306E-2
7.637224982E1,-4.551838338E-2
7.637731148E1,-2.125811577E-2
7.638237315E1,-4.471598566E-2
7.638754742E1,-2.294704318E-2
7.639260909E1,-1.096093655E-2
7.639767075E1,-2.504935861E-2
7.640273242E1,-2.962242067E-2
7.640779403E1,-3.171175718E-3
7.641285570E1,-4.113458097E-2
7.641790940E1,-2.414429188E-2
7.642297107E1,-3.105095029E-2
7.642803273E1,-1.652282476E-2
7.643309435E1,-1.641845703E-2
7.643815601E1,-1.626285911E-2
7.644321768E1,-3.278684616E-2
7.644831169E1,-3.481782973E-2
7.645337336E1,-2.737970650E-2
7.645843502E1,-2.232697606E-2
7.646349664E1,-5.490809679E-3
7.646855830E1,-1.259976625E-2
7.647361997E1,-2.910998464E-2
7.647868914E1,9.102553129E-3
7.648375080E1,-1.011252403E-2
7.648881242E1,-3.371016681E-2
7.649387409E1,-2.142858505E-2
7.649893575E1,2.395606041E-2
7.650399737E1,-1.898190379E-2
7.650905518E1,-1.172521710E-2
7.651411685E1,-2.828699350E-2
7.651917851E1,-3.520861268E-2
7.652424013E1,-4.212465882E-2
7.652930180E1,-6.072312593E-3
7.653436346E1,-1.545301080E-2
7.653947138E1,-2.712777257E-2
7.654525153E1,-7.493793964E-4
7.654960914E1,-1.731091738E-2
7.655467080E1,-2.902036905E-2
7.655974903E1,-7.385134697E-3
7.656481065E1,-3.581650555E-2
7.656987232E1,-4.666775465E-3
7.657493398E1,-9.414941072E-3
7.657999565E1,-4.505498707E-2
7.658505732E1,-4.703369737E-2
7.659017664E1,-2.297277749E-2
7.659523831E1,-3.221261501E-2
7.660029997E1,-3.430093825E-2
7.660536159E1,-3.166437149E-3
7.661042325E1,-1.030001044E-2
7.661548487E1,-7.874637842E-3
7.662056299E1,-3.629927337E-2
7.662562466E1,9.162396193E-3
7.663068633E1,1.391059160E-2
7.663574794E1,-5.188256502E-3
7.664080961E1,-3.363008797E-2
7.664587127E1,-7.254898548E-3
7.665103049E1,-4.743993282E-3
7.665609211E1,-9.488850832E-3
7.666115377E1,-2.126871049E-2
7.666621544E1,-4.443943501E-3
7.667127706E1,-2.009987831E-3
7.667633867E1,2.833902836E-3
7.668130695E1,-1.147565246E-2
7.668636862E1,-3.754165769E-2
7.669143028E1,-4.676429927E-2
7.669649190E1,-6.130576134E-3
7.670155357E1,-2.512234449E-2
7.670661523E1,-2.494633198E-2
7.671170299E1,-5.797186494E-2
7.671676466E1,-1.951350272E-2
7.672182633E1,2.045094967E-3
7.672688794E1,-7.504820824E-3
7.673194961E1,-9.793847799E-3
7.673701127E1,-7.317930460E-3
7.674213664E1,4.695147276E-3
7.674719830E1,-7.205486298E-3
7.675225997E1,-1.668354869E-2
7.675732159E1,-5.220572650E-2
7.676238325E1,4.083216190E-4
7.676744492E1,3.168880939E-4
7.677255492E1,-1.391741633E-2
7.677761659E1,-1.850277185E-3
7.678267825E1,-1.849956810E-2
7.678773987E1,-4.122912884E-3
7.679280153E1,7.862627506E-3
7.679786320E1,-2.538435161E-2
7.680295430E1,3.247708082E-3
7.680801596E1,-2.293840051E-2
7.681307763E1,-1.797480881E-2
7.681813924E1,1.064810157E-2
7.682320091E1,-1.555278897E-2
7.682826252E1,-8.275210857E-3
7.683336086E1,-2.481873333E-2
7.683842252E1,-1.270765066E-2
7.684348419E1,-2.207994461E-2
7.684854580E1,-2.420060337E-2
7.685360747E1,-2.154994011E-2
7.685866914E1,-2.140107751E-2
7.686369372E1,-2.115240693E-2
7.686875539E1,-2.333290875E-2
7.687381706E1,4.820227623E-4
7.687887867E1,-1.878768206E-3
7.688394034E1,-2.786846459E-2
7.688900200E1,-3.231123090E-2
7.689409143E1,-8.369892836E-3
7.689915310E1,3.549456596E-3
7.690421476E1,8.289724588E-3
7.690927638E1,-2.264256775E-2
7.691433805E1,-1.003175974E-3
7.691939966E1,1.297920942E-3
7.692452924E1,-2.487492561E-2
7.692959091E1,8.712828159E-3
7.693465258E1,-5.594253540E-3
7.693971419E1,-3.878638148E-2
7.694477586E1,-1.949217916E-2
7.694983752E1,-1.450781524E-2
7.695494325E1,-1.912167668E-2
7.696000492E1,-1.666960120E-2
7.696506659E1,-1.650932431E-2
7.697012820E1,-1.630091667E-2
7.697518987E1,-1.382024586E-2
7.698025153E1,-6.614387035E-3
7.698534877E1,-8.968323469E-3
7.699041039E1,-1.800268888E-3
7.699547211E1,-2.315154672E-2
7.700053372E1,-1.575857401E-2
7.700559539E1,-2.273249626E-2
7.701065706E1,-1.064920425E-2
7.701572617E1,-1.766568422E-2
7.702078784E1,-1.522830129E-2
7.702584945E1,-1.993267238E-2
7.703091112E1,-4.830113053E-2
7.703597278E1,-4.159808159E-4
7.704103440E1,1.385948062E-2
7.704610320E1,-2.918154001E-3
7.705116487E1,-1.723504066E-2
7.705622653E1,1.827508211E-3
7.706128815E1,4.105061293E-3
7.706634982E1,-1.253913343E-2
7.707141148E1,-1.473933458E-2
7.707648450E1,-3.418922424E-4
7.708154617E1,-2.164804935E-2
7.708660784E1,-3.802557290E-2
7.709166945E1,1.689794660E-2
7.709673112E1,1.440039277E-2
7.710179278E1,-2.329617739E-3
7.710695877E1,-1.897297800E-2
7.711202044E1,-3.557848930E-2
7.711708211E1,-1.166407764E-2
7.712214372E1,-2.110233903E-2
7.712720539E1,2.850234509E-3
7.713226706E1,2.907770872E-2
7.713732961E1,2.671182156E-3
7.714239127E1,-3.296796978E-2
7.714745294E1,5.440890789E-3
7.715251456E1,1.021745801E-2
7.715757622E1,2.197667956E-2
7.716263789E1,-9.275376797E-3
7.716775950E1,2.590596676E-3
7.717282117E1,-1.172010601E-2
7.717788278E1,-9.178668261E-3
7.718294445E1,1.229903102E-2
7.718800607E1,9.790271521E-3
7.719306773E1,-2.833062410E-2
7.719810909E1,-4.468351603E-3
7.720317075E1,7.363826036E-3
7.720823237E1,-6.986677647E-3
7.721329398E1,-3.304062784E-2
7.721835570E1,-1.966089010E-3
7.722341732E1,2.768039703E-3
7.722847643E1,-2.336455882E-2
7.723353810E1,-6.522327662E-3
7.723859976E1,-1.594007015E-3
7.724366138E1,-8.685976267E-3
